id,region,game_mode,patch,blue_team,red_team,winning_team
4075,NA1,ARAM,14.13.596.7996,"{Zeri,Caitlyn,Briar,Malphite,Graves}","{MonkeyKing,Ashe,Xerath,Yuumi,Fizz}",1
4076,NA1,ARAM,14.13.598.9749,"{Sivir,Irelia,Varus,Amumu,Draven}","{MissFortune,Corki,Nautilus,Renekton,Orianna}",1
4079,NA1,ARAM,14.13.596.7996,"{Braum,Jhin,Brand,Nami,Yone}","{KogMaw,Senna,Lux,Soraka,Hecarim}",0
4081,NA1,ARAM,14.13.596.7996,"{Vladimir,Jinx,Amumu,Leblanc,TahmKench}","{LeeSin,Ziggs,Viego,Nami,Twitch}",1
4082,NA1,ARAM,14.13.596.7996,"{Ornn,Twitch,Nidalee,Lucian,Smolder}","{Ziggs,Lux,Ahri,Ekko,Volibear}",0
4084,NA1,ARAM,14.13.598.9749,"{LeeSin,Akali,Renekton,Orianna,Kayle}","{Maokai,Karma,Hwei,Tryndamere,Rammus}",0
4086,NA1,ARAM,14.13.596.7996,"{Samira,Nasus,Sivir,Amumu,Briar}","{Ezreal,Draven,Jinx,Rammus,Xerath}",1
4087,NA1,ARAM,14.13.596.7996,"{Hecarim,Morgana,Vi,Renata,Malphite}","{Viego,Diana,Poppy,Teemo,Zeri}",1
4088,NA1,ARAM,14.13.596.7996,"{Vi,Cassiopeia,Ahri,Caitlyn,Corki}","{Ziggs,Nautilus,Illaoi,Leblanc,Yasuo}",1
4090,NA1,ARAM,14.13.598.9749,"{Yuumi,Varus,Darius,Brand,Nautilus}","{Heimerdinger,Ahri,Pantheon,Fizz,Orianna}",0
4091,NA1,ARAM,14.13.596.7996,"{Sett,Sivir,Alistar,Swain,Akali}","{Yuumi,Tristana,Draven,Jinx,AurelionSol}",1
4094,NA1,ARAM,14.13.598.9749,"{Velkoz,FiddleSticks,Blitzcrank,Veigar,Hecarim}","{Morgana,Teemo,Gwen,Zyra,Nautilus}",0
4095,NA1,ARAM,14.13.596.7996,"{Senna,Braum,Ezreal,Ashe,Smolder}","{Caitlyn,Nautilus,Volibear,Graves,Vi}",1
4096,NA1,ARAM,14.13.596.7996,"{Ornn,Jinx,Gragas,Sylas,Corki}","{Quinn,Orianna,Lux,Nautilus,Pyke}",0
4098,NA1,ARAM,14.13.596.7996,"{Volibear,Soraka,XinZhao,Sion,Neeko}","{Gangplank,Gnar,Kaisa,Jhin,Vladimir}",0
4099,NA1,ARAM,14.13.596.7996,"{MissFortune,Taliyah,KogMaw,Seraphine,Briar}","{Jinx,Kindred,Katarina,MonkeyKing,Sejuani}",0
4102,NA1,ARAM,14.13.596.7996,"{Rammus,Lucian,Ekko,Seraphine,Lux}","{Malphite,Shen,LeeSin,Teemo,Ahri}",1
4103,NA1,ARAM,14.13.596.7996,"{Jayce,Zyra,Evelynn,Amumu,Renata}","{Nocturne,Teemo,Viktor,Irelia,Ashe}",0
4104,NA1,ARAM,14.13.598.9749,"{Zeri,Fizz,Renata,XinZhao,Malzahar}","{TwistedFate,Twitch,Rammus,Karma,Nami}",1
4108,NA1,ARAM,14.13.596.7996,"{Akshan,Alistar,Yuumi,Viktor,Zed}","{Vladimir,Ornn,Leblanc,Jax,Braum}",1
4109,NA1,ARAM,14.13.598.9749,"{Brand,Malphite,Ahri,Jhin,Lillia}","{Ryze,Akali,Yone,Nasus,Kindred}",0
4112,NA1,ARAM,14.13.596.7996,"{Udyr,Shaco,Twitch,Xayah,Hecarim}","{Leona,Pyke,Varus,Quinn,Zed}",0
4113,NA1,ARAM,14.13.598.9749,"{Kled,Ziggs,Jax,Nidalee,Darius}","{Janna,Jhin,Sona,Alistar,Yone}",0
4114,NA1,ARAM,14.13.596.7996,"{Gragas,Sett,Thresh,Syndra,Soraka}","{Aatrox,Blitzcrank,Taliyah,Sivir,Zed}",0
4116,NA1,ARAM,14.13.596.7996,"{Zyra,Akali,Karthus,Samira,Vayne}","{Jhin,Volibear,Leblanc,Kayn,Xerath}",0
4118,NA1,ARAM,14.13.598.9749,"{TwistedFate,Leblanc,Draven,Maokai,Seraphine}","{Jhin,Zed,Annie,Briar,Skarner}",0
4119,NA1,ARAM,14.13.596.7996,"{Lucian,Lux,Ziggs,Swain,Rakan}","{Samira,Zac,AurelionSol,Draven,KogMaw}",1
4120,NA1,ARAM,14.13.596.7996,"{Sylas,Draven,Fizz,Amumu,DrMundo}","{Teemo,LeeSin,Shaco,Blitzcrank,MissFortune}",1
4121,NA1,ARAM,14.13.598.9749,"{Fizz,Senna,Nunu,Varus,Velkoz}","{Annie,Nidalee,Jhin,Draven,Yasuo}",1
4122,NA1,ARAM,14.13.598.9749,"{Gangplank,Orianna,Soraka,Darius,Yone}","{Karma,Ziggs,Senna,Akshan,Teemo}",0
4125,NA1,ARAM,14.13.596.7996,"{Karthus,Ziggs,Annie,Darius,Rakan}","{FiddleSticks,Graves,Anivia,Zyra,TahmKench}",0
4127,NA1,ARAM,14.13.596.7996,"{DrMundo,Ezreal,Yorick,Amumu,Lissandra}","{Elise,Velkoz,Lillia,Quinn,Vayne}",0
4132,NA1,ARAM,14.13.596.7996,"{Kayn,Ziggs,Soraka,Vladimir,Caitlyn}","{Pyke,Jhin,Senna,Sylas,Zed}",1
4133,NA1,ARAM,14.13.598.9749,"{Viktor,Annie,Soraka,JarvanIV,Seraphine}","{Neeko,Ekko,Kalista,Kled,Hwei}",0
4135,NA1,ARAM,14.13.598.9749,"{Teemo,Syndra,Zac,Quinn,MissFortune}","{Lux,Aatrox,Soraka,Singed,Jhin}",0
4137,NA1,ARAM,14.13.596.7996,"{Lillia,TwistedFate,JarvanIV,Maokai,Nautilus}","{Kennen,Ornn,Yasuo,Sejuani,Draven}",0
4139,NA1,ARAM,14.13.596.7996,"{Ornn,Sejuani,Smolder,Pyke,Yuumi}","{Anivia,Nunu,Zyra,Quinn,Thresh}",0
4142,NA1,ARAM,14.13.596.7996,"{Sivir,Syndra,Briar,Volibear,Varus}","{Jhin,Malzahar,Leblanc,Aatrox,Riven}",1
4144,NA1,ARAM,14.13.596.7996,"{Kaisa,Syndra,Urgot,Annie,Alistar}","{Kayle,Jax,Leona,Pyke,Aatrox}",0
4145,NA1,ARAM,14.13.596.7996,"{Akshan,Brand,Jax,Teemo,Nami}","{Neeko,Velkoz,Nidalee,Vladimir,Rakan}",0
4146,NA1,ARAM,14.13.596.7996,"{Ornn,Ahri,Mordekaiser,Janna,Draven}","{Urgot,Brand,Sona,Blitzcrank,Senna}",1
4147,NA1,ARAM,14.13.596.7996,"{Jayce,Zilean,Sona,Syndra,Ahri}","{AurelionSol,Rammus,Akshan,Akali,Vayne}",0
4148,NA1,ARAM,14.13.596.7996,"{Sona,Ziggs,Zyra,MonkeyKing,Zac}","{Jhin,Nautilus,Karma,Zilean,Kled}",1
4152,NA1,ARAM,14.13.598.9749,"{Renata,Jayce,Swain,Xayah,Nasus}","{Anivia,Vladimir,Sett,Seraphine,Katarina}",0
4155,NA1,ARAM,14.13.596.7996,"{Caitlyn,Sion,Yone,AurelionSol,Lucian}","{Blitzcrank,Vayne,Aphelios,Nidalee,JarvanIV}",0
4156,NA1,ARAM,14.13.596.7996,"{Vex,Quinn,Darius,Anivia,Shaco}","{Skarner,Brand,TwistedFate,Ryze,Corki}",1
4158,NA1,ARAM,14.13.598.9749,"{Heimerdinger,Morgana,Renekton,Ashe,Alistar}","{Sion,Brand,Yone,Trundle,Rakan}",0
4159,NA1,ARAM,14.13.596.7996,"{Sett,Vayne,Rammus,Poppy,Sylas}","{Caitlyn,Syndra,Rumble,Gwen,Zyra}",1
4161,NA1,ARAM,14.13.596.7996,"{Ashe,KogMaw,RekSai,FiddleSticks,Aphelios}","{Zeri,Ekko,Zyra,Azir,Chogath}",0
4162,NA1,ARAM,14.13.596.7996,"{Blitzcrank,Ahri,Karthus,Varus,Jinx}","{Skarner,Jhin,Kaisa,Leblanc,Heimerdinger}",0
4164,NA1,ARAM,14.13.596.7996,"{Riven,Illaoi,Kayle,TwistedFate,Poppy}","{Syndra,Hwei,Bard,Renekton,Lissandra}",0
4165,NA1,ARAM,14.13.596.7996,"{Kayle,Syndra,Chogath,Jayce,Garen}","{Nocturne,Darius,Veigar,Sona,Jinx}",1
4171,NA1,ARAM,14.13.596.7996,"{Vayne,Orianna,Taliyah,Shyvana,Nami}","{Ezreal,Hwei,Heimerdinger,DrMundo,Morgana}",0
4172,NA1,ARAM,14.13.596.7996,"{Trundle,Singed,Janna,Zeri,Yasuo}","{Veigar,Lucian,Hecarim,Ezreal,Ashe}",0
4177,NA1,ARAM,14.13.596.7996,"{Jhin,Kaisa,Varus,Draven,Morgana}","{Jinx,Trundle,LeeSin,Nautilus,Anivia}",0
4178,NA1,ARAM,14.13.598.9749,"{Orianna,Cassiopeia,Garen,Nautilus,Jinx}","{Smolder,Nilah,Kassadin,Xayah,Corki}",0
4180,NA1,ARAM,14.13.596.7996,"{Sivir,Poppy,Karthus,Velkoz,Jinx}","{KogMaw,Teemo,Talon,Gragas,Illaoi}",0
4181,NA1,ARAM,14.13.596.7996,"{Nami,Corki,Janna,Xayah,Chogath}","{Sion,Ashe,MissFortune,Shen,Zoe}",0
4182,NA1,ARAM,14.13.598.9749,"{Lux,Gangplank,Karthus,Thresh,Jayce}","{Tristana,Swain,Sona,Xayah,Garen}",1
4183,NA1,ARAM,14.13.598.9749,"{Kennen,Zilean,Blitzcrank,Zed,TahmKench}","{Mordekaiser,Yasuo,Nidalee,MasterYi,Brand}",1
4184,NA1,ARAM,14.13.596.7996,"{Ornn,MissFortune,Cassiopeia,Viego,Nautilus}","{Leblanc,Thresh,Karma,Shaco,KSante}",0
4186,NA1,ARAM,14.13.596.7996,"{Diana,MonkeyKing,Jax,MissFortune,Nautilus}","{Syndra,Senna,Janna,TwistedFate,Sona}",0
4189,NA1,ARAM,14.13.596.7996,"{Rengar,Nasus,Ekko,Zilean,Karthus}","{FiddleSticks,Darius,Yasuo,Veigar,Ahri}",0
4190,NA1,ARAM,14.13.596.4541,"{TwistedFate,Zilean,Lux,Hwei,Smolder}","{Twitch,Fizz,Vladimir,Sivir,Amumu}",1
4191,NA1,ARAM,14.13.596.7996,"{Draven,Syndra,Kaisa,Poppy,Rakan}","{Sett,Nasus,JarvanIV,Alistar,Irelia}",1
4192,NA1,ARAM,14.13.598.9749,"{Nidalee,Renekton,Pyke,Chogath,Mordekaiser}","{Teemo,Riven,Janna,Jinx,Amumu}",1
4193,NA1,ARAM,14.13.596.7996,"{Sivir,Irelia,Nasus,Veigar,Rengar}","{Kassadin,Jhin,Udyr,Annie,Pantheon}",1
4196,NA1,ARAM,14.13.598.9749,"{Ezreal,Draven,Zyra,Smolder,Velkoz}","{Kaisa,Alistar,Morgana,Yuumi,Renekton}",0
4197,NA1,ARAM,14.13.596.7996,"{Vi,Talon,Lucian,Seraphine,Chogath}","{TwistedFate,Orianna,Pyke,Xayah,Vayne}",1
4198,NA1,ARAM,14.13.596.7996,"{Lucian,Velkoz,Shen,Chogath,Viktor}","{Ashe,Katarina,Rell,Blitzcrank,Viego}",1
4199,NA1,ARAM,14.13.596.7996,"{Jhin,Skarner,Smolder,Xayah,Rumble}","{Soraka,Lissandra,LeeSin,Syndra,KogMaw}",1
4200,NA1,ARAM,14.13.596.7996,"{TwistedFate,Lux,Neeko,Morgana,Samira}","{Diana,Varus,Braum,Syndra,Maokai}",1
4202,NA1,ARAM,14.13.598.9749,"{Blitzcrank,Sett,Corki,Orianna,Kaisa}","{Rammus,Zeri,Shen,Vayne,Nilah}",0
4203,NA1,ARAM,14.13.596.7996,"{Smolder,Twitch,Blitzcrank,Janna,Mordekaiser}","{Udyr,Zoe,TahmKench,Zac,Hecarim}",0
4204,NA1,ARAM,14.13.598.9749,"{Darius,Shyvana,Malzahar,Kayle,Kennen}","{Riven,Ahri,Neeko,Lulu,Draven}",1
4207,NA1,ARAM,14.13.596.7996,"{Shen,Karma,Kaisa,Ziggs,Ahri}","{Veigar,Blitzcrank,Orianna,Amumu,Ekko}",0
4209,NA1,ARAM,14.13.598.9749,"{Lulu,Vex,Nasus,Zeri,Nocturne}","{Zed,Rammus,MissFortune,KogMaw,Sylas}",0
4210,NA1,ARAM,14.13.596.7996,"{Sivir,Fizz,Morgana,Swain,Maokai}","{Rengar,Kayle,Nami,Caitlyn,Ornn}",0
4211,NA1,ARAM,14.13.598.9749,"{Karma,Viego,Azir,Yorick,Shaco}","{Gnar,Lux,Sivir,Quinn,FiddleSticks}",1
4212,NA1,ARAM,14.13.598.9749,"{Senna,Yuumi,XinZhao,Annie,Rumble}","{Shen,Velkoz,KSante,Rammus,Corki}",0
4214,NA1,ARAM,14.13.598.9749,"{Zyra,Akshan,Jinx,Qiyana,Warwick}","{Senna,Xerath,Ahri,Vex,DrMundo}",0
4215,NA1,ARAM,14.13.596.7996,"{Akshan,Swain,Velkoz,Malphite,Nami}","{Zed,Leona,Karma,Nilah,Annie}",1
4216,NA1,ARAM,14.13.596.7996,"{Teemo,Nilah,Kindred,Anivia,Diana}","{Garen,Lux,XinZhao,Shen,Zed}",0
4218,NA1,ARAM,14.13.596.7996,"{Sona,Akshan,Ornn,Lux,Graves}","{Jinx,TwistedFate,Smolder,Lulu,Belveth}",0
4223,NA1,ARAM,14.13.598.9749,"{Gragas,Brand,Varus,Khazix,Kaisa}","{Jhin,Lux,Veigar,Volibear,Aphelios}",0
4224,NA1,ARAM,14.13.596.7996,"{Briar,Tristana,Malzahar,Teemo,Lissandra}","{Sett,Cassiopeia,Khazix,Gnar,KogMaw}",1
4225,NA1,ARAM,14.13.596.7996,"{Renata,Diana,TwistedFate,Zilean,MissFortune}","{Sion,Viktor,Teemo,Ivern,Jinx}",0
4226,NA1,ARAM,14.13.596.7996,"{Yuumi,Lux,Thresh,Tristana,Anivia}","{FiddleSticks,MissFortune,KSante,Swain,Gwen}",0
4227,NA1,ARAM,14.13.596.7996,"{Fiora,Kindred,Hwei,Brand,AurelionSol}","{Ahri,Gangplank,Alistar,Ashe,Akali}",0
4229,NA1,ARAM,14.13.598.9749,"{Vayne,Pantheon,Azir,Blitzcrank,Zac}","{Jinx,Janna,Shen,Zed,Kayle}",0
4230,NA1,ARAM,14.13.596.7996,"{Yasuo,Kaisa,Orianna,Vladimir,Illaoi}","{Quinn,Viego,Jhin,Xerath,DrMundo}",1
4231,NA1,ARAM,14.13.596.7996,"{Quinn,AurelionSol,Cassiopeia,Akali,Morgana}","{Heimerdinger,Rammus,Orianna,Hwei,Akshan}",0
4234,NA1,ARAM,14.13.598.9749,"{Shaco,Janna,Jax,TwistedFate,Pyke}","{Tryndamere,Neeko,Lissandra,Yasuo,Braum}",1
4235,NA1,ARAM,14.13.596.7996,"{Soraka,Vi,TwistedFate,Taliyah,Belveth}","{Sivir,KogMaw,Khazix,Nidalee,Orianna}",1
4237,NA1,ARAM,14.13.596.7996,"{Ahri,Karthus,Akshan,Nami,Aatrox}","{Darius,Kaisa,Ryze,Akali,Malzahar}",0
4238,NA1,ARAM,14.13.598.9749,"{Chogath,Varus,Hwei,Vayne,Karthus}","{Annie,Kaisa,DrMundo,Riven,Janna}",1
4241,NA1,ARAM,14.13.596.7996,"{Ekko,Lux,KSante,Ashe,Kaisa}","{Leona,Syndra,Aatrox,Xayah,Yasuo}",0
4242,NA1,ARAM,14.13.596.7996,"{Kayn,Rumble,Lux,Sion,Malphite}","{Zeri,Thresh,Neeko,MasterYi,Varus}",1
4243,NA1,ARAM,14.13.596.7996,"{Pyke,Senna,Kayle,Rell,Varus}","{Talon,Ashe,Garen,Khazix,Ekko}",0
4244,NA1,ARAM,14.13.596.7996,"{Smolder,Tryndamere,Jinx,RekSai,Annie}","{Leblanc,Shaco,Kayle,Ornn,Karma}",0
4246,NA1,ARAM,14.13.598.9749,"{Poppy,Vladimir,MissFortune,Ziggs,Anivia}","{Lissandra,Leona,Katarina,Jhin,Janna}",0
4247,NA1,ARAM,14.13.598.9749,"{Gwen,Irelia,Twitch,Shyvana,Veigar}","{Chogath,Jhin,Teemo,Smolder,Kalista}",1
4248,NA1,ARAM,14.13.596.7996,"{Ezreal,Ziggs,Milio,Sona,Nautilus}","{Ekko,Veigar,Khazix,TwistedFate,Malzahar}",0
4249,NA1,ARAM,14.13.596.7996,"{Draven,Brand,Ahri,Jinx,Nasus}","{Nautilus,Nidalee,MissFortune,Xayah,Zac}",1
4250,NA1,ARAM,14.13.598.9749,"{LeeSin,Malzahar,Talon,Fizz,Zilean}","{Ahri,Cassiopeia,Ashe,Nilah,Graves}",0
4257,NA1,ARAM,14.13.598.9749,"{Karthus,Milio,Neeko,Quinn,Ahri}","{Mordekaiser,Bard,Jayce,TwistedFate,Twitch}",1
4258,NA1,ARAM,14.13.596.7996,"{Zyra,Sett,Bard,Qiyana,Nunu}","{Morgana,Aphelios,Shyvana,Malphite,Pantheon}",1
4263,NA1,ARAM,14.13.598.9749,"{Soraka,Karma,Leblanc,Smolder,Rakan}","{Ashe,Nidalee,XinZhao,Rell,Tristana}",1
4264,NA1,ARAM,14.13.596.7996,"{Brand,Taliyah,Heimerdinger,Xayah,Renata}","{Lillia,Karthus,Lucian,Velkoz,Blitzcrank}",1
4265,NA1,ARAM,14.13.598.9749,"{Senna,Twitch,Soraka,Lillia,TahmKench}","{Zyra,Caitlyn,Pyke,Samira,Sylas}",0
4267,NA1,ARAM,14.13.596.7996,"{Pyke,Smolder,Lux,Kennen,Zoe}","{Irelia,Hwei,Yone,Yasuo,Zilean}",1
4268,NA1,ARAM,14.13.596.7996,"{Kaisa,Vi,Lissandra,Galio,Graves}","{Talon,MissFortune,Kayle,Janna,Thresh}",0
4269,NA1,ARAM,14.13.598.9749,"{Ornn,Yasuo,Nunu,Nilah,Shen}","{Lissandra,Swain,Kayle,MissFortune,Jax}",1
4270,NA1,ARAM,14.13.596.7996,"{Velkoz,Zeri,Orianna,Lux,MasterYi}","{Kayle,Veigar,Fizz,Kled,Soraka}",1
4271,NA1,ARAM,14.13.596.7996,"{Evelynn,Darius,MissFortune,Malzahar,Trundle}","{Jax,Velkoz,Samira,Karma,Rakan}",1
4272,NA1,ARAM,14.13.596.7996,"{Twitch,Lucian,Maokai,Akali,Skarner}","{Neeko,Yuumi,Garen,Jinx,Swain}",1
4274,NA1,ARAM,14.13.596.7996,"{Karma,Varus,Jhin,MonkeyKing,Hwei}","{Malphite,Yasuo,Neeko,Nami,Ziggs}",1
4276,NA1,ARAM,14.13.598.9749,"{Diana,Illaoi,Aatrox,Thresh,Swain}","{Brand,Alistar,Lucian,Viktor,Zyra}",1
4277,NA1,ARAM,14.13.596.7996,"{Vex,Leona,Briar,Katarina,Draven}","{AurelionSol,Zyra,MonkeyKing,Xayah,Ornn}",1
4278,NA1,ARAM,14.13.596.7996,"{Heimerdinger,Veigar,Blitzcrank,Sivir,Jax}","{Karthus,Zyra,Mordekaiser,Pyke,Sejuani}",0
4281,NA1,ARAM,14.13.596.7996,"{Garen,Sett,Nautilus,Veigar,Leblanc}","{Graves,Qiyana,Ryze,Soraka,Nasus}",0
4283,NA1,ARAM,14.13.596.7996,"{Jhin,Malphite,Anivia,Nidalee,Aphelios}","{Akshan,Pyke,Chogath,Annie,Ezreal}",0
4288,NA1,ARAM,14.13.598.9749,"{Leona,Ezreal,Aatrox,Xayah,Lissandra}","{Akali,Hecarim,Nilah,Gwen,Draven}",0
4289,NA1,ARAM,14.13.598.9749,"{Twitch,Janna,Akali,Ezreal,Pantheon}","{Chogath,Kalista,TahmKench,Heimerdinger,Rammus}",1
4290,NA1,ARAM,14.13.596.7996,"{Nautilus,Skarner,Lillia,Ashe,LeeSin}","{Sivir,Janna,Yone,Leona,Ivern}",0
4292,NA1,ARAM,14.13.598.9749,"{Gragas,Leona,Ashe,Kaisa,Sejuani}","{Ezreal,Lissandra,Shaco,Hwei,Lillia}",1
4293,NA1,ARAM,14.13.596.7996,"{Viktor,Ahri,Thresh,Ashe,Quinn}","{Bard,Aatrox,Lulu,Lucian,Khazix}",0
4294,NA1,ARAM,14.13.596.7996,"{LeeSin,Malzahar,Janna,Belveth,Hwei}","{Pyke,Sivir,Sylas,Samira,Rakan}",0
4295,NA1,ARAM,14.13.596.7996,"{Corki,Teemo,Ahri,Vi,Seraphine}","{Syndra,Samira,LeeSin,Rumble,Varus}",0
4298,NA1,ARAM,14.13.596.7996,"{Seraphine,Draven,Lux,Zed,Shyvana}","{Caitlyn,Pyke,Samira,Neeko,Galio}",0
4300,NA1,ARAM,14.13.596.7996,"{Lucian,Tryndamere,Lux,RekSai,Nidalee}","{Nasus,Velkoz,Lulu,Jhin,Rakan}",1
4301,NA1,ARAM,14.13.596.7996,"{Kayn,Karma,Lillia,Kalista,Udyr}","{Zyra,Ezreal,Tristana,Vayne,Volibear}",0
4302,NA1,ARAM,14.13.596.7996,"{Gangplank,Braum,Graves,Ziggs,Tristana}","{Morgana,Sylas,Corki,Pantheon,Karthus}",0
4304,NA1,ARAM,14.13.598.9749,"{Xerath,Elise,KogMaw,Vayne,Alistar}","{Khazix,AurelionSol,Kennen,Xayah,Blitzcrank}",1
4308,NA1,ARAM,14.13.596.7996,"{Caitlyn,Swain,Zeri,MissFortune,Nasus}","{Nami,Kayn,Akshan,Mordekaiser,Morgana}",0
4310,NA1,ARAM,14.13.596.7996,"{Morgana,Gangplank,Akshan,MissFortune,Kaisa}","{Darius,KogMaw,Mordekaiser,Jhin,Rakan}",1
4311,NA1,ARAM,14.13.596.7996,"{Vex,Jayce,MonkeyKing,Rumble,Vayne}","{Pantheon,Gangplank,Swain,Karthus,Sylas}",0
4312,NA1,ARAM,14.13.598.9749,"{Orianna,Ashe,Milio,KogMaw,Tristana}","{Veigar,Khazix,Urgot,Yuumi,Senna}",0
4315,NA1,ARAM,14.13.596.7996,"{Pyke,Ornn,Leblanc,Ashe,Nasus}","{Soraka,KogMaw,Karma,Lux,Rakan}",0
4316,NA1,ARAM,14.13.598.9749,"{Draven,Lucian,JarvanIV,Poppy,Renata}","{Corki,Morgana,Malphite,Milio,Sivir}",1
4318,NA1,ARAM,14.13.596.7996,"{Vex,Sona,Kayle,Vayne,Singed}","{Ahri,Volibear,Renata,Bard,Kindred}",0
4319,NA1,ARAM,14.13.596.7996,"{Kayle,Yuumi,Ashe,Xayah,Sion}","{Tryndamere,Katarina,Thresh,Leona,Aphelios}",1
4320,NA1,ARAM,14.13.596.7996,"{Kayle,Quinn,Syndra,Sylas,Mordekaiser}","{Janna,Draven,Kaisa,Lux,Maokai}",0
4321,NA1,ARAM,14.13.596.4541,"{Belveth,Garen,Heimerdinger,AurelionSol,Nami}","{Zyra,Syndra,Viego,RekSai,Blitzcrank}",1
4322,NA1,ARAM,14.13.596.7996,"{Qiyana,Senna,Smolder,MasterYi,Vex}","{AurelionSol,Khazix,Caitlyn,Seraphine,Orianna}",1
4324,NA1,ARAM,14.13.596.7996,"{Malphite,Velkoz,MasterYi,Varus,MonkeyKing}","{Cassiopeia,Swain,Jinx,Shen,Smolder}",1
4325,NA1,ARAM,14.13.596.7996,"{Varus,Zed,Skarner,Maokai,Veigar}","{Akali,AurelionSol,Orianna,Qiyana,Galio}",0
4326,NA1,ARAM,14.13.596.7996,"{Akshan,Jhin,Syndra,Nami,Trundle}","{Kindred,Twitch,Briar,Vex,Sona}",1
4328,NA1,ARAM,14.13.598.9749,"{Pyke,Shaco,Kayle,Viego,Illaoi}","{DrMundo,TahmKench,Yuumi,Karthus,Quinn}",1
4329,NA1,ARAM,14.13.596.7996,"{Tristana,TwistedFate,Smolder,Zed,Naafiri}","{Lissandra,Corki,Trundle,Ziggs,Caitlyn}",0
4331,NA1,ARAM,14.13.596.7996,"{Darius,Warwick,Chogath,Hwei,Ornn}","{Nilah,Urgot,Ezreal,Malphite,Jhin}",0
4332,NA1,ARAM,14.13.598.9749,"{Yasuo,Orianna,Leona,Trundle,Viego}","{Ahri,Volibear,Twitch,Anivia,Soraka}",1
4335,NA1,ARAM,14.13.596.7996,"{MonkeyKing,Draven,Diana,Jhin,Zyra}","{Vayne,Nunu,Nami,Sion,MissFortune}",1
4337,NA1,ARAM,14.13.596.7996,"{Lux,Neeko,KogMaw,TwistedFate,Illaoi}","{Varus,MasterYi,Fizz,Xayah,Seraphine}",0
4338,NA1,ARAM,14.13.598.9749,"{Thresh,Illaoi,Briar,KogMaw,Zyra}","{Malzahar,Shaco,Katarina,Smolder,Alistar}",1
4340,NA1,ARAM,14.13.596.7996,"{Quinn,Thresh,Singed,Zed,Nidalee}","{Rell,Nocturne,Ashe,Kayle,Heimerdinger}",1
4341,NA1,ARAM,14.13.596.7996,"{Orianna,Kayn,Graves,Kindred,Kennen}","{Amumu,Jhin,Ahri,Pyke,Jinx}",1
4342,NA1,ARAM,14.13.596.7996,"{Fiora,Neeko,Kaisa,Urgot,Ziggs}","{Gwen,Pyke,Rell,Lulu,Jax}",1
4348,NA1,ARAM,14.13.596.7996,"{Fizz,TwistedFate,Ekko,Sona,Shen}","{Gwen,Kayle,Zilean,Garen,Neeko}",0
4350,NA1,ARAM,14.13.596.4541,"{Syndra,Viktor,Urgot,Katarina,Kennen}","{MissFortune,Xerath,Twitch,Malzahar,JarvanIV}",1
4352,NA1,ARAM,14.13.596.7996,"{Yasuo,Lulu,TwistedFate,Lucian,Olaf}","{Velkoz,Singed,Swain,Xayah,Tristana}",1
4353,NA1,ARAM,14.13.596.7996,"{Elise,Xerath,Nautilus,Xayah,Zilean}","{Lux,Kaisa,Renata,Ezreal,Ahri}",0
4354,NA1,ARAM,14.13.596.7996,"{Rell,Nasus,Soraka,Tryndamere,Twitch}","{Yuumi,Braum,Senna,Ziggs,Veigar}",0
4355,NA1,ARAM,14.13.598.9749,"{Yuumi,Samira,MissFortune,Sivir,Zilean}","{JarvanIV,Brand,Kennen,Vayne,Ziggs}",1
4356,NA1,ARAM,14.13.596.7996,"{Khazix,AurelionSol,Fizz,Warwick,Yone}","{TwistedFate,Lillia,Sivir,Viego,Kassadin}",0
4357,NA1,ARAM,14.13.596.7996,"{Draven,Heimerdinger,Ahri,Galio,Soraka}","{Garen,Tristana,Janna,Pyke,Thresh}",0
4358,NA1,ARAM,14.13.596.7996,"{Jinx,Caitlyn,Amumu,Nunu,Morgana}","{Sett,Syndra,Zeri,Graves,Milio}",0
4359,NA1,ARAM,14.13.598.9749,"{Kaisa,Teemo,Jhin,Ahri,Kassadin}","{Nasus,Fizz,Nocturne,Ziggs,Swain}",0
4364,NA1,ARAM,14.13.598.9749,"{Gnar,Naafiri,Zilean,Zoe,Milio}","{FiddleSticks,Corki,Taliyah,Zeri,Sett}",0
4365,NA1,ARAM,14.13.598.9749,"{Yuumi,Ashe,DrMundo,Soraka,Velkoz}","{Senna,Kaisa,Belveth,Sona,Akshan}",0
4366,NA1,ARAM,14.13.598.9749,"{Vayne,Volibear,Nasus,Annie,Draven}","{Urgot,Velkoz,Kaisa,Heimerdinger,MissFortune}",1
4369,NA1,ARAM,14.13.598.9749,"{Taliyah,Smolder,Malzahar,Pyke,Kayn}","{Katarina,Viego,Shaco,Nunu,Corki}",0
4370,NA1,ARAM,14.13.598.9749,"{Lillia,Jayce,Zac,Kennen,Rumble}","{Garen,Viktor,MissFortune,Varus,Ziggs}",0
4374,NA1,ARAM,14.13.596.7996,"{Malzahar,Graves,Senna,Leona,Zoe}","{Teemo,Zac,Hwei,Volibear,Ezreal}",0
4375,NA1,ARAM,14.13.596.7996,"{Lux,Taric,Neeko,KogMaw,Gnar}","{Velkoz,Jinx,Shyvana,Kindred,Jayce}",1
4377,NA1,ARAM,14.13.598.9749,"{Ahri,Xerath,Malzahar,Sivir,Blitzcrank}","{Lux,Sona,Caitlyn,Ornn,Jinx}",1
