id,match_id,region,game_mode,elo,version,blue_one,blue_two,blue_three,blue_four,blue_five,red_one,red_two,red_three,red_four,red_five,winning_team
20013,NA1_5034420256,NA1,ARAM,UNRANKED,14.13.598.9749,Leona,AurelionSol,Ezreal,Samira,Kayn,Janna,Vayne,Kassadin,Poppy,Kaisa,1
20014,NA1_5034405789,NA1,ARAM,UNRANKED,14.13.598.9749,Sivir,Syndra,Ziggs,Teemo,Khazix,Kled,Lucian,Annie,Senna,Ryze,1
20015,NA1_5034384477,NA1,ARAM,BRONZE I,14.13.598.9749,Renata,Seraphine,Kayle,Chogath,Tristana,Samira,Yasuo,Sona,Hwei,Pyke,0
20016,NA1_5034221974,NA1,ARAM,UNRANKED,14.13.598.9749,Ahri,Akshan,Lillia,Lucian,Zyra,Sion,Xerath,Chogath,Nidalee,Tristana,0
20017,NA1_5034207539,NA1,ARAM,PLATINUM II,14.13.598.9749,Shyvana,Braum,KogMaw,Gragas,XinZhao,Taliyah,Anivia,Khazix,Nautilus,Riven,0
20018,NA1_5034205156,NA1,ARAM,UNRANKED,14.13.598.9749,Nautilus,Belveth,Kassadin,Quinn,Sett,Draven,Zeri,Ziggs,Sejuani,Thresh,0
20026,NA1_5034757570,NA1,ARAM,BRONZE II,14.13.598.9749,Lucian,Gragas,Malphite,Xerath,Graves,Zyra,Velkoz,Yone,Sejuani,KogMaw,1
20034,NA1_5035168878,NA1,ARAM,EMERALD IV,14.13.598.9749,Samira,Malphite,Zyra,Teemo,Seraphine,Ornn,Garen,Taliyah,Tristana,Vayne,0
20037,NA1_5034538416,NA1,ARAM,EMERALD IV,14.13.598.9749,Hwei,Draven,Mordekaiser,AurelionSol,Nidalee,Chogath,Vi,Vladimir,MissFortune,Diana,0
20038,NA1_5034519035,NA1,ARAM,UNRANKED,14.13.598.9749,Leblanc,Galio,Katarina,Kindred,Vayne,Teemo,Ashe,Olaf,Zed,DrMundo,0
20039,NA1_5034504431,NA1,ARAM,UNRANKED,14.13.598.9749,Jayce,Veigar,Hecarim,Ryze,Janna,Lux,Fizz,MonkeyKing,Jhin,Senna,1
20041,NA1_5033927962,NA1,ARAM,UNRANKED,14.13.598.9749,Sona,Lissandra,JarvanIV,Lucian,Hwei,Pantheon,Lulu,Vi,Jayce,Kindred,0
20043,NA1_5033200591,NA1,ARAM,PLATINUM I,14.13.598.9749,Lucian,Karma,Teemo,LeeSin,MissFortune,Janna,MasterYi,Zeri,Samira,Zilean,0
20045,NA1_5032587046,NA1,ARAM,UNRANKED,14.13.598.9749,Nidalee,Fizz,MissFortune,Yone,Kayn,Soraka,Shen,Caitlyn,Zed,Alistar,1
20046,NA1_5032565443,NA1,ARAM,UNRANKED,14.13.598.9749,Volibear,Vayne,Leblanc,JarvanIV,Tristana,Seraphine,Skarner,Ashe,Amumu,MonkeyKing,0
20048,NA1_5031985914,NA1,ARAM,UNRANKED,14.13.598.9749,Nunu,TahmKench,Kalista,Leblanc,Senna,Taric,Malzahar,Orianna,Jayce,Twitch,1
20049,NA1_5031965901,NA1,ARAM,UNRANKED,14.13.598.9749,TwistedFate,Riven,Gragas,Irelia,Cassiopeia,Gnar,Sona,Blitzcrank,Quinn,Rakan,1
20050,NA1_5031393789,NA1,ARAM,UNRANKED,14.13.598.9749,Velkoz,Teemo,Lucian,Taliyah,Draven,Ezreal,Nocturne,Nidalee,Karthus,Jinx,0
20051,NA1_5035755272,NA1,ARAM,UNRANKED,14.13.598.9749,Jinx,Hwei,Viktor,LeeSin,Elise,MasterYi,Sejuani,Twitch,Gragas,Veigar,1
20052,NA1_5035392434,NA1,ARAM,UNRANKED,14.13.598.9749,Heimerdinger,Janna,Malphite,Fiora,MissFortune,Ashe,Veigar,Blitzcrank,Riven,Brand,0
20053,NA1_5035382200,NA1,ARAM,UNRANKED,14.13.598.9749,Kalista,Maokai,Kaisa,Leblanc,Ziggs,MissFortune,Zilean,Sona,Anivia,Lucian,1
20054,NA1_5035371839,NA1,ARAM,SILVER IV,14.13.598.9749,Poppy,Udyr,Xerath,Xayah,Varus,Kennen,Smolder,Naafiri,Garen,Ryze,0
20055,NA1_5035363898,NA1,ARAM,UNRANKED,14.13.598.9749,Malzahar,LeeSin,Swain,Leona,Akali,Trundle,Skarner,Gnar,Lux,Karthus,1
20061,NA1_5035101849,NA1,ARAM,PLATINUM I,14.13.598.9749,Lux,Smolder,Samira,Renata,Rumble,Zilean,Lucian,Udyr,Karma,Warwick,1
20062,NA1_5035075297,NA1,ARAM,UNRANKED,14.13.598.9749,Milio,Viktor,Tryndamere,LeeSin,Kennen,Urgot,Zoe,Kayle,Brand,Sion,1
20063,NA1_5033875705,NA1,ARAM,UNRANKED,14.13.598.9749,Lux,Pyke,Nunu,Shaco,Smolder,Fizz,Swain,Varus,Lucian,Karthus,1
20064,NA1_5033864965,NA1,ARAM,UNRANKED,14.13.598.9749,Yasuo,Vladimir,Braum,Fizz,TwistedFate,Sona,Veigar,Nocturne,Aatrox,Leona,0
20065,NA1_5033546327,NA1,ARAM,UNRANKED,14.13.598.9749,Varus,Renekton,Bard,Milio,Ryze,FiddleSticks,Kaisa,Caitlyn,Aphelios,JarvanIV,0
20066,NA1_5033537824,NA1,ARAM,DIAMOND III,14.13.598.9749,Cassiopeia,Diana,Morgana,Illaoi,Vayne,MissFortune,Jinx,TwistedFate,Leblanc,Shaco,1
20067,NA1_5033528026,NA1,ARAM,UNRANKED,14.13.598.9749,Zed,Shyvana,Elise,MonkeyKing,Rell,Nautilus,KogMaw,Vayne,Malzahar,Shaco,1
20068,NA1_5033513601,NA1,ARAM,EMERALD IV,14.13.598.9749,Seraphine,Darius,Garen,Brand,Aatrox,Bard,Illaoi,Diana,Xerath,Akshan,0
20069,NA1_5033509263,NA1,ARAM,UNRANKED,14.13.598.9749,Teemo,Senna,Taric,Talon,Nunu,Neeko,Jax,Cassiopeia,Darius,Aphelios,1
20083,NA1_5034245309,NA1,ARAM,UNRANKED,14.13.598.9749,Sejuani,Teemo,Darius,Xayah,Milio,Sivir,Garen,Mordekaiser,Heimerdinger,Ivern,1
20084,NA1_5034216529,NA1,ARAM,UNRANKED,14.13.598.9749,Nautilus,Lucian,Vayne,Kled,Orianna,Smolder,Nidalee,Evelynn,Teemo,Aphelios,1
20085,NA1_5034209843,NA1,ARAM,SILVER II,14.13.598.9749,TwistedFate,Renekton,Fizz,Nidalee,Leona,Warwick,Zilean,Kaisa,Kled,Lulu,0
20086,NA1_5034199083,NA1,ARAM,UNRANKED,14.13.598.9749,Thresh,Khazix,MissFortune,Jhin,Akali,Maokai,Gwen,Amumu,Nidalee,Hwei,1
20087,NA1_5034192956,NA1,ARAM,UNRANKED,14.13.598.9749,MissFortune,Tristana,Nilah,Shaco,Camille,Mordekaiser,Sivir,Veigar,Kayle,Kassadin,0
20097,NA1_5035521162,NA1,ARAM,UNRANKED,14.13.598.9749,Yuumi,Warwick,Lucian,Jax,Vladimir,TahmKench,Sylas,Nunu,Velkoz,Swain,0
20098,NA1_5035511091,NA1,ARAM,PLATINUM I,14.13.598.9749,Mordekaiser,Gragas,Gnar,Sylas,Thresh,Akshan,Zed,Anivia,Vayne,Bard,0
20103,NA1_5035147955,NA1,ARAM,UNRANKED,14.13.598.9749,Swain,MasterYi,Senna,Morgana,Hwei,Varus,Zyra,Thresh,Shen,Ezreal,0
20104,NA1_5035128701,NA1,ARAM,UNRANKED,14.13.598.9749,TahmKench,Thresh,Gragas,Bard,Malzahar,Khazix,Yone,Samira,JarvanIV,Talon,0
20105,NA1_5035110969,NA1,ARAM,UNRANKED,14.13.598.9749,Sivir,Vex,Tristana,Nidalee,Neeko,Kennen,Kaisa,Karma,TwistedFate,Malphite,0
20107,NA1_5035035161,NA1,ARAM,UNRANKED,14.13.598.9749,Hwei,Lucian,MissFortune,Zilean,Malphite,Zac,Aatrox,Sejuani,Sion,Caitlyn,0
20122,NA1_5035040657,NA1,ARAM,UNRANKED,14.13.598.9749,Aphelios,Seraphine,Swain,Morgana,Warwick,Annie,Sylas,XinZhao,Jhin,FiddleSticks,0
20307,NA1_5035733583,NA1,ARAM,PLATINUM IV,14.13.598.9749,Lucian,Naafiri,Varus,Malzahar,Cassiopeia,Tristana,Senna,Twitch,Morgana,Swain,0
20308,NA1_5035582928,NA1,ARAM,PLATINUM I,14.13.598.9749,Leona,Milio,AurelionSol,Xayah,MonkeyKing,Jhin,Evelynn,Akali,Sylas,KogMaw,0
20309,NA1_5035564720,NA1,ARAM,UNRANKED,14.13.598.9749,Sett,Lux,Velkoz,Gnar,Ryze,Viktor,Vayne,Kayle,Morgana,Skarner,0
20348,NA1_5035128499,NA1,ARAM,UNRANKED,14.13.598.9749,Karma,Caitlyn,Malphite,Katarina,Nautilus,Braum,Akshan,Galio,Chogath,Kindred,1
20356,NA1_5030154993,NA1,ARAM,UNRANKED,14.13.596.7996,Garen,Smolder,Lillia,Akali,Poppy,Bard,Brand,Vayne,Yone,Karthus,0
20357,NA1_5030127329,NA1,ARAM,UNRANKED,14.13.596.7996,Volibear,MissFortune,Samira,Rell,Jinx,DrMundo,Senna,Tristana,Evelynn,Anivia,1
20358,NA1_5030105597,NA1,ARAM,UNRANKED,14.13.596.7996,Xerath,Milio,Senna,Vex,Draven,Leblanc,Malphite,Graves,LeeSin,Irelia,0
20359,NA1_5030094349,NA1,ARAM,GOLD I,14.13.596.7996,Yorick,Vayne,Annie,Akali,Veigar,Taric,Ekko,Thresh,Brand,Pantheon,1
20360,NA1_5030082898,NA1,ARAM,GOLD I,14.13.596.7996,Ashe,Smolder,Zyra,KogMaw,Lux,Varus,Pantheon,Caitlyn,Warwick,Vayne,0
20361,NA1_5029445967,NA1,ARAM,UNRANKED,14.13.596.7996,Zac,Vladimir,Veigar,AurelionSol,Jinx,Warwick,Varus,Jayce,Sejuani,Swain,1
20362,NA1_5029427048,NA1,ARAM,GOLD I,14.13.596.7996,Diana,Syndra,Soraka,Ekko,Xerath,Yuumi,Darius,Zoe,Riven,TwistedFate,1
20423,NA1_5035811399,NA1,ARAM,IRON I,14.13.598.9749,Nocturne,Senna,Neeko,Rengar,Riven,Nasus,Tristana,Karthus,Xayah,MasterYi,1
20434,NA1_5034538162,NA1,ARAM,UNRANKED,14.13.598.9749,Lulu,Nocturne,Camille,Veigar,Ekko,Rumble,Azir,Zoe,Kaisa,Alistar,0
20435,NA1_5034522304,NA1,ARAM,UNRANKED,14.13.598.9749,MissFortune,Tryndamere,Amumu,Morgana,Rengar,Neeko,Skarner,Yuumi,Jhin,Illaoi,0
20436,NA1_5034516899,NA1,ARAM,GOLD III,14.13.598.9749,Seraphine,Morgana,Illaoi,Velkoz,Belveth,Blitzcrank,XinZhao,Mordekaiser,Nasus,Ahri,0
20500,NA1_5035108389,NA1,ARAM,BRONZE II,14.13.598.9749,Katarina,Nidalee,Vayne,Kayle,Zoe,Rumble,Milio,Pantheon,Ahri,Belveth,0
20505,NA1_5033302759,NA1,ARAM,EMERALD IV,14.13.598.9749,Ziggs,Viktor,Jhin,Nautilus,Neeko,Tristana,Ashe,Yorick,Brand,Kayle,0
20506,NA1_5033288967,NA1,ARAM,UNRANKED,14.13.598.9749,Ekko,Draven,Veigar,Viego,Janna,JarvanIV,Brand,Karma,Ornn,Nidalee,0
20507,NA1_5033274136,NA1,ARAM,GOLD III,14.13.598.9749,Draven,Khazix,Vex,Shyvana,Senna,Akali,Vi,Caitlyn,Xayah,Hwei,0
20606,NA1_5034822316,NA1,ARAM,UNRANKED,14.13.598.9749,Milio,Zoe,Ashe,Teemo,Urgot,Gangplank,Vi,Ahri,Jhin,Caitlyn,0
20607,NA1_5034328055,NA1,ARAM,UNRANKED,14.13.598.9749,Pyke,Karma,Zed,Shyvana,Jinx,Yuumi,Ekko,Maokai,Alistar,Khazix,1
20608,NA1_5034207648,NA1,ARAM,UNRANKED,14.13.598.9749,Annie,MonkeyKing,Teemo,Heimerdinger,Sion,Yasuo,Karma,Varus,Warwick,Vex,0
20630,NA1_5033221906,NA1,ARAM,BRONZE I,14.13.598.9749,MissFortune,Blitzcrank,Lucian,Rell,Sylas,Anivia,Teemo,Senna,Sett,Seraphine,1
20657,NA1_5033802388,NA1,ARAM,UNRANKED,14.13.598.9749,Twitch,Vex,Bard,Hecarim,Anivia,Cassiopeia,Nautilus,KogMaw,Jhin,FiddleSticks,1
20719,NA1_5034073467,NA1,ARAM,UNRANKED,14.13.598.9749,Nocturne,Hwei,Soraka,Caitlyn,Viktor,Aatrox,Sion,Nasus,Karthus,Xerath,1
20720,NA1_5034061578,NA1,ARAM,UNRANKED,14.13.598.9749,Vayne,Leona,Veigar,Malphite,Rakan,Mordekaiser,Tristana,Blitzcrank,Leblanc,LeeSin,0
20721,NA1_5034051606,NA1,ARAM,UNRANKED,14.13.598.9749,Volibear,Yasuo,Sona,Karthus,Sion,MasterYi,Fizz,KSante,Taliyah,Xerath,0
20722,NA1_5034051141,NA1,ARAM,GOLD III,14.13.598.9749,Urgot,Cassiopeia,Soraka,Ezreal,Nunu,Janna,Swain,Pyke,MissFortune,Galio,1
20723,NA1_5034048740,NA1,ARAM,UNRANKED,14.13.598.9749,TwistedFate,LeeSin,Janna,Brand,Lucian,Ziggs,Garen,Taliyah,Aphelios,Rumble,0
20752,NA1_5031401535,NA1,ARAM,UNRANKED,14.13.598.9749,Ahri,Ashe,Orianna,Morgana,Poppy,Ezreal,Velkoz,Galio,Tristana,Lillia,1
20800,NA1_5029588450,NA1,ARAM,PLATINUM IV,14.13.596.7996,Soraka,Riven,Caitlyn,Malzahar,Galio,MissFortune,Draven,Anivia,Xayah,Jax,0
20801,NA1_5029579194,NA1,ARAM,UNRANKED,14.13.596.7996,Nocturne,Katarina,Morgana,Quinn,Karthus,Lucian,Janna,Zed,Ornn,Galio,0
21176,NA1_5035496902,NA1,ARAM,EMERALD IV,14.13.598.9749,Maokai,Ashe,Zoe,Ziggs,Renata,Yasuo,TwistedFate,Zeri,Zyra,Malphite,1
21178,NA1_5034736592,NA1,ARAM,GOLD III,14.13.598.9749,Singed,Garen,Kayle,Yuumi,Brand,Pyke,Teemo,Heimerdinger,Jhin,Blitzcrank,0
21179,NA1_5034731738,NA1,ARAM,UNRANKED,14.13.598.9749,Brand,Blitzcrank,KogMaw,Corki,Karma,Katarina,Zyra,Ezreal,Janna,Renekton,1
21180,NA1_5033107293,NA1,ARAM,UNRANKED,14.13.598.9749,Heimerdinger,Twitch,Nami,Lucian,KSante,Ezreal,Darius,TwistedFate,Malzahar,FiddleSticks,1
21182,NA1_5032244262,NA1,ARAM,EMERALD IV,14.13.598.9749,Syndra,Zyra,Milio,Gangplank,Ryze,Malzahar,Twitch,Nami,Khazix,Zoe,1
21185,NA1_5031772894,NA1,ARAM,UNRANKED,14.13.598.9749,Ekko,Rengar,Zed,Xayah,Aatrox,Vayne,Janna,Lissandra,MissFortune,Urgot,1
21186,NA1_5031749274,NA1,ARAM,SILVER II,14.13.598.9749,Zyra,Lux,DrMundo,Nidalee,Kaisa,Nami,Irelia,Ezreal,Jhin,Annie,0
21187,NA1_5035657888,NA1,ARAM,UNRANKED,14.13.598.9749,Nidalee,Malzahar,Qiyana,Ornn,Chogath,Brand,Leblanc,Caitlyn,Fizz,Sylas,1
21268,NA1_5035522075,NA1,ARAM,UNRANKED,14.13.598.9749,Diana,Leona,Nidalee,KogMaw,Milio,Lissandra,Braum,MissFortune,Ryze,Kalista,1
21269,NA1_5035509961,NA1,ARAM,GOLD I,14.13.598.9749,Udyr,Xerath,Renata,Kindred,Kayle,Skarner,Alistar,Yasuo,Renekton,Malzahar,0
21278,NA1_5034798114,NA1,ARAM,UNRANKED,14.13.598.9749,Kayle,Yasuo,Ahri,Heimerdinger,Akshan,Vladimir,Ziggs,Azir,Khazix,Pantheon,1
21279,NA1_5034785463,NA1,ARAM,GOLD IV,14.13.598.9749,Corki,Vex,Leona,Vayne,Lulu,Briar,Lux,Syndra,Caitlyn,Vi,0
21280,NA1_5034777190,NA1,ARAM,UNRANKED,14.13.598.9749,Malzahar,Zoe,LeeSin,Sett,Nami,Ezreal,Caitlyn,Sona,Aatrox,Volibear,0
24530,NA1_5035617739,NA1,ARAM,UNRANKED,14.13.598.9749,Maokai,Teemo,Vayne,Xerath,Veigar,Hecarim,Ezreal,MonkeyKing,Nidalee,Velkoz,0
21282,NA1_5034756775,NA1,ARAM,UNRANKED,14.13.598.9749,Jinx,Nidalee,Volibear,MissFortune,Mordekaiser,TahmKench,Vayne,Smolder,Lissandra,Ziggs,0
21283,NA1_5034743921,NA1,ARAM,UNRANKED,14.13.598.9749,Soraka,Pantheon,Hwei,Nilah,Kayle,Lucian,Twitch,Fizz,Jayce,Karthus,0
21284,NA1_5034736005,NA1,ARAM,UNRANKED,14.13.598.9749,Zed,Seraphine,Jhin,Smolder,Hwei,Lucian,Caitlyn,Udyr,Jinx,Nidalee,0
21336,NA1_5034313760,NA1,ARAM,UNRANKED,14.13.598.9749,MissFortune,Volibear,Heimerdinger,Leona,KogMaw,Ezreal,Orianna,Annie,Maokai,Nidalee,0
21367,NA1_5034557798,NA1,ARAM,SILVER III,14.13.598.9749,Sylas,Corki,Ezreal,Taric,Rakan,Smolder,MissFortune,Vayne,Anivia,Akshan,1
21368,NA1_5034539293,NA1,ARAM,UNRANKED,14.13.598.9749,Malphite,Maokai,Syndra,Ezreal,Kindred,Nidalee,Alistar,Quinn,AurelionSol,Singed,1
21369,NA1_5034532800,NA1,ARAM,SILVER III,14.13.598.9749,Ziggs,Senna,Pantheon,Malphite,Velkoz,Kalista,Karma,Azir,Orianna,FiddleSticks,0
21370,NA1_5034516697,NA1,ARAM,UNRANKED,14.13.598.9749,Ezreal,Soraka,MasterYi,Nautilus,Jayce,Corki,Kennen,MonkeyKing,Sett,Janna,1
21381,NA1_5034500417,NA1,ARAM,UNRANKED,14.13.598.9749,Lux,Varus,Heimerdinger,Maokai,Kennen,Khazix,Darius,Brand,Sion,Pyke,0
21383,NA1_5034477934,NA1,ARAM,UNRANKED,14.13.598.9749,Shen,Shyvana,Volibear,Xayah,Vex,Kayn,Garen,Katarina,Cassiopeia,Kennen,1
21384,NA1_5034454290,NA1,ARAM,PLATINUM III,14.13.598.9749,Kaisa,Seraphine,AurelionSol,Yone,Mordekaiser,Gangplank,Morgana,Ahri,Udyr,Janna,0
21408,NA1_5034936080,NA1,ARAM,PLATINUM II,14.13.598.9749,JarvanIV,Tryndamere,Kennen,Twitch,Katarina,KSante,Swain,Taliyah,Corki,Orianna,0
21409,NA1_5034925770,NA1,ARAM,UNRANKED,14.13.598.9749,Malzahar,Katarina,Caitlyn,Samira,Tryndamere,Jax,Zoe,Ezreal,Skarner,Lillia,1
21410,NA1_5034909004,NA1,ARAM,UNRANKED,14.13.598.9749,AurelionSol,Gangplank,MissFortune,Shaco,Ornn,DrMundo,Jinx,KogMaw,Jayce,Alistar,1
21423,NA1_5029806540,NA1,ARAM,UNRANKED,14.13.596.7996,Braum,Viego,Blitzcrank,Morgana,Lucian,Pantheon,MissFortune,Kayle,Janna,Ekko,1
21581,NA1_5033903324,NA1,ARAM,UNRANKED,14.13.598.9749,Nidalee,Zyra,Ekko,Ziggs,Karthus,Velkoz,Darius,Warwick,Morgana,Senna,1
21582,NA1_5033885772,NA1,ARAM,IRON I,14.13.598.9749,Vi,Camille,Leblanc,Katarina,Darius,Lucian,Singed,Janna,Leona,Hwei,1
21585,NA1_5032753086,NA1,ARAM,BRONZE IV,14.13.598.9749,Briar,Morgana,Ziggs,Samira,Maokai,Nautilus,Lucian,Yasuo,Ahri,Skarner,1
21586,NA1_5032741999,NA1,ARAM,PLATINUM III,14.13.598.9749,Yone,Hwei,Varus,Khazix,Poppy,Sylas,Talon,Vex,Corki,Ziggs,0
21589,NA1_5032002863,NA1,ARAM,UNRANKED,14.13.598.9749,Jhin,Malphite,Zyra,Gwen,Milio,Pyke,Sona,Yasuo,Lucian,JarvanIV,0
21630,NA1_5034369003,NA1,ARAM,UNRANKED,14.13.598.9749,Tryndamere,DrMundo,Viktor,Ezreal,Zed,Senna,Ryze,JarvanIV,Blitzcrank,Jinx,1
21643,NA1_5035677046,NA1,ARAM,UNRANKED,14.13.598.9749,Teemo,Jinx,Hwei,Nunu,Veigar,Tristana,MissFortune,TahmKench,Ashe,Rumble,0
21644,NA1_5035649670,NA1,ARAM,BRONZE III,14.13.598.9749,Zilean,Xerath,Swain,Azir,Sion,Vayne,Ahri,Warwick,Leblanc,Anivia,0
21647,NA1_5035553928,NA1,ARAM,UNRANKED,14.13.598.9749,Galio,Morgana,Jinx,Rengar,Garen,Chogath,Zac,Lissandra,Volibear,Singed,0
21649,NA1_5034996230,NA1,ARAM,UNRANKED,14.13.598.9749,Rumble,Jhin,Varus,Velkoz,Warwick,Tryndamere,Jayce,Veigar,Chogath,Tristana,1
21650,NA1_5034982021,NA1,ARAM,UNRANKED,14.13.598.9749,Riven,FiddleSticks,Rengar,Blitzcrank,Corki,Quinn,Shaco,Cassiopeia,Aphelios,Tryndamere,1
21655,NA1_5034201696,NA1,ARAM,UNRANKED,14.13.598.9749,Katarina,Camille,Anivia,Brand,Kalista,Taric,Mordekaiser,Graves,Draven,Fiora,1
21656,NA1_5034194733,NA1,ARAM,UNRANKED,14.13.598.9749,Jinx,Soraka,Amumu,Xayah,Udyr,Ashe,Malphite,Riven,Nunu,Anivia,0
21657,NA1_5034185200,NA1,ARAM,UNRANKED,14.13.598.9749,Shen,Maokai,Syndra,Pyke,Zac,Twitch,Lillia,Kindred,Illaoi,Leona,1
21658,NA1_5034172632,NA1,ARAM,UNRANKED,14.13.598.9749,Leona,Maokai,Yone,Skarner,Diana,Garen,Rengar,Varus,Xayah,Ahri,1
21659,NA1_5033818837,NA1,ARAM,UNRANKED,14.13.598.9749,Shen,Fiora,Leblanc,Gangplank,Vex,Draven,Ezreal,Veigar,Zyra,Graves,0
21660,NA1_5033798032,NA1,ARAM,UNRANKED,14.13.598.9749,Velkoz,Akshan,Pantheon,Ezreal,Gwen,Azir,Urgot,Elise,Xayah,Zed,0
21735,NA1_5027953500,NA1,ARAM,SILVER III,14.13.596.7996,MissFortune,Vi,Thresh,Karma,Twitch,Warwick,Elise,Jax,Caitlyn,Nami,0
21744,NA1_5035306444,NA1,ARAM,SILVER IV,14.13.598.9749,Vayne,Pyke,Illaoi,Kayn,Garen,Kayle,Shaco,Lillia,Olaf,Smolder,1
21755,NA1_5035857847,NA1,ARAM,GOLD III,14.13.598.9749,Leblanc,Taric,Brand,DrMundo,Ekko,Zilean,Nami,Seraphine,Blitzcrank,Ezreal,0
21756,NA1_5035849237,NA1,ARAM,SILVER IV,14.13.598.9749,Zoe,Kalista,Maokai,Garen,Rammus,Yasuo,Seraphine,Nautilus,Lillia,Nidalee,1
21757,NA1_5035839685,NA1,ARAM,SILVER II,14.13.598.9749,Yorick,KogMaw,Rammus,Vayne,TwistedFate,Sona,Sivir,Lissandra,Brand,Chogath,1
21758,NA1_5035836409,NA1,ARAM,UNRANKED,14.13.598.9749,Caitlyn,Ziggs,Aatrox,Belveth,Kaisa,Syndra,Pantheon,Senna,Evelynn,AurelionSol,0
21761,NA1_5035727277,NA1,ARAM,UNRANKED,14.13.598.9749,Brand,Akali,Morgana,Karma,Gangplank,Fiora,TwistedFate,Senna,Pyke,Nami,0
21762,NA1_5035703410,NA1,ARAM,UNRANKED,14.13.598.9749,Xerath,AurelionSol,FiddleSticks,Nidalee,Ahri,Talon,Nasus,Ezreal,Yuumi,Lillia,1
21764,NA1_5035251898,NA1,ARAM,UNRANKED,14.13.598.9749,Maokai,MasterYi,Vex,Zyra,Viktor,Garen,Vayne,Tristana,Smolder,Katarina,1
21765,NA1_5035237630,NA1,ARAM,SILVER II,14.13.598.9749,Volibear,Nami,Smolder,Veigar,Twitch,Varus,Kayn,Tryndamere,Nautilus,Chogath,0
21766,NA1_5035230708,NA1,ARAM,UNRANKED,14.13.598.9749,Nami,Elise,Ekko,Maokai,Mordekaiser,Nidalee,Gragas,Twitch,Lux,Sona,0
21769,NA1_5034607960,NA1,ARAM,BRONZE IV,14.13.598.9749,Brand,Ezreal,Milio,Akali,Nidalee,Pyke,AurelionSol,Jinx,Shaco,Briar,1
21773,NA1_5034550079,NA1,ARAM,UNRANKED,14.13.598.9749,AurelionSol,Hecarim,Tristana,Heimerdinger,Poppy,Taliyah,Diana,Nilah,Seraphine,DrMundo,1
21775,NA1_5035761205,NA1,ARAM,UNRANKED,14.13.598.9749,Karthus,Smolder,Katarina,Tristana,Ekko,Akali,Blitzcrank,Varus,Sivir,Rumble,1
21787,NA1_5034848821,NA1,ARAM,SILVER III,14.13.598.9749,Brand,Jayce,Yone,Jax,Teemo,Darius,Orianna,Xerath,MissFortune,Yuumi,0
21788,NA1_5034824607,NA1,ARAM,UNRANKED,14.13.598.9749,Yorick,Tristana,Taliyah,LeeSin,Jinx,Hecarim,Karthus,Thresh,Graves,Nidalee,1
21789,NA1_5034812264,NA1,ARAM,UNRANKED,14.13.598.9749,Thresh,Ashe,Pyke,Pantheon,Morgana,Illaoi,Zilean,Zyra,Nidalee,Nautilus,1
21790,NA1_5034601059,NA1,ARAM,SILVER IV,14.13.598.9749,Smolder,Morgana,Caitlyn,Annie,Leona,Illaoi,Senna,Nilah,Sona,Swain,0
21791,NA1_5034590338,NA1,ARAM,SILVER IV,14.13.598.9749,Sona,Mordekaiser,Zoe,Viktor,Lulu,Renata,Belveth,Kennen,Nidalee,Draven,1
21792,NA1_5034574717,NA1,ARAM,SILVER IV,14.13.598.9749,Renekton,Akshan,Corki,Xerath,Teemo,Khazix,Bard,Yasuo,Karthus,Pantheon,0
21793,NA1_5034567575,NA1,ARAM,EMERALD III,14.13.598.9749,Aphelios,Soraka,Nami,Fizz,Twitch,Seraphine,Ashe,Orianna,Jhin,Renata,0
21795,NA1_5035365806,NA1,ARAM,UNRANKED,14.13.598.9749,AurelionSol,Gangplank,Morgana,Veigar,Braum,Jinx,Swain,Soraka,Darius,MissFortune,1
21796,NA1_5035358123,NA1,ARAM,UNRANKED,14.13.598.9749,Galio,Renekton,Ashe,Quinn,Camille,Jinx,Tristana,Jhin,Olaf,Fizz,0
21797,NA1_5035339363,NA1,ARAM,UNRANKED,14.13.598.9749,Yasuo,Malphite,Jinx,Lucian,Kaisa,Akali,Kayle,Seraphine,Brand,Karthus,0
21798,NA1_5035330796,NA1,ARAM,BRONZE I,14.13.598.9749,Veigar,JarvanIV,Heimerdinger,Seraphine,Rengar,Kaisa,Leona,Jax,Lucian,Velkoz,0
21799,NA1_5035328832,NA1,ARAM,UNRANKED,14.13.598.9749,Aatrox,Shyvana,Rammus,Diana,Veigar,Thresh,Renata,Vayne,Galio,Briar,1
21807,NA1_5033869798,NA1,ARAM,BRONZE III,14.13.598.9749,Volibear,Morgana,Mordekaiser,Zyra,Blitzcrank,Rammus,Kennen,Bard,Soraka,Ashe,0
21814,NA1_5033883249,NA1,ARAM,UNRANKED,14.13.598.9749,Annie,Janna,Zed,Kennen,FiddleSticks,Velkoz,Bard,AurelionSol,Renekton,Tristana,0
21815,NA1_5033639260,NA1,ARAM,UNRANKED,14.13.598.9749,Janna,Seraphine,Fizz,Nautilus,Hwei,Vex,Varus,DrMundo,Zilean,Neeko,1
21816,NA1_5033624341,NA1,ARAM,SILVER IV,14.13.598.9749,Jax,Urgot,Galio,Ornn,Leblanc,Vladimir,Maokai,Mordekaiser,MissFortune,Kayle,1
21817,NA1_5033065231,NA1,ARAM,UNRANKED,14.13.598.9749,Akshan,Aatrox,Zilean,TwistedFate,Ahri,Teemo,Sivir,Blitzcrank,Kindred,TahmKench,1
